Transaction_ID,Date,Time,DateTime,Day_of_Week,Hour,Product,Category,Quantity,Price
TXN0085,2024-11-19,10:18:00,2024-11-19 10:18:00,Tuesday,10,Milk,Dairy,3,29.28
TXN0085,2024-11-19,10:18:00,2024-11-19 10:18:00,Tuesday,10,Beef,Meat,3,23.11
TXN0085,2024-11-19,10:18:00,2024-11-19 10:18:00,Tuesday,10,Tomatoes,Vegetables,2,23.94
TXN0085,2024-11-19,10:18:00,2024-11-19 10:18:00,Tuesday,10,Cookies,Snacks,1,19.38
TXN0086,2024-11-12,09:12:00,2024-11-12 09:12:00,Tuesday,9,Yogurt,Dairy,2,24.28
TXN0086,2024-11-12,09:12:00,2024-11-12 09:12:00,Tuesday,9,Cheese,Dairy,1,18.64
TXN0086,2024-11-12,09:12:00,2024-11-12 09:12:00,Tuesday,9,Bread,Bakery,3,6.54
TXN0087,2024-11-30,10:47:00,2024-11-30 10:47:00,Saturday,10,Bananas,Fruits,2,17.32
TXN0087,2024-11-30,10:47:00,2024-11-30 10:47:00,Saturday,10,Yogurt,Dairy,2,25.41
TXN0087,2024-11-30,10:47:00,2024-11-30 10:47:00,Saturday,10,Juice,Beverages,2,27.67
TXN0088,2024-11-16,22:18:00,2024-11-16 22:18:00,Saturday,22,Carrots,Vegetables,1,6.79
TXN0088,2024-11-16,22:18:00,2024-11-16 22:18:00,Saturday,22,Cheese,Dairy,1,26.21
TXN0088,2024-11-16,22:18:00,2024-11-16 22:18:00,Saturday,22,Pasta,Grains,3,21.2
TXN0089,2024-11-13,22:51:00,2024-11-13 22:51:00,Wednesday,22,Eggs,Dairy,2,17.48
TXN0089,2024-11-13,22:51:00,2024-11-13 22:51:00,Wednesday,22,Beef,Meat,2,12.94
TXN0089,2024-11-13,22:51:00,2024-11-13 22:51:00,Wednesday,22,Milk,Dairy,3,21.14
TXN0090,2024-11-19,11:40:00,2024-11-19 11:40:00,Tuesday,11,Cheese,Dairy,3,26.86
TXN0090,2024-11-19,11:40:00,2024-11-19 11:40:00,Tuesday,11,Oranges,Fruits,3,11.85
TXN0090,2024-11-19,11:40:00,2024-11-19 11:40:00,Tuesday,11,Coffee,Beverages,3,8.97
TXN0090,2024-11-19,11:40:00,2024-11-19 11:40:00,Tuesday,11,Milk,Dairy,1,20.15
TXN0091,2024-11-15,20:19:00,2024-11-15 20:19:00,Friday,20,Cheese,Dairy,1,11.21
TXN0091,2024-11-15,20:19:00,2024-11-15 20:19:00,Friday,20,Yogurt,Dairy,2,6.13
TXN0091,2024-11-15,20:19:00,2024-11-15 20:19:00,Friday,20,Bread,Bakery,1,26.95
TXN0092,2024-11-05,11:23:00,2024-11-05 11:23:00,Tuesday,11,Juice,Beverages,2,20.67
TXN0092,2024-11-05,11:23:00,2024-11-05 11:23:00,Tuesday,11,Rice,Grains,2,19.61
TXN0092,2024-11-05,11:23:00,2024-11-05 11:23:00,Tuesday,11,Yogurt,Dairy,2,3.87
TXN0093,2024-11-12,09:28:00,2024-11-12 09:28:00,Tuesday,9,Chicken,Meat,2,10.44
TXN0093,2024-11-12,09:28:00,2024-11-12 09:28:00,Tuesday,9,Cheese,Dairy,1,28.61
TXN0093,2024-11-12,09:28:00,2024-11-12 09:28:00,Tuesday,9,Chips,Snacks,2,5.47
TXN0093,2024-11-12,09:28:00,2024-11-12 09:28:00,Tuesday,9,Juice,Beverages,1,20.32
TXN0093,2024-11-12,09:28:00,2024-11-12 09:28:00,Tuesday,9,Bread,Bakery,3,29.21
TXN0094,2024-11-02,18:15:00,2024-11-02 18:15:00,Saturday,18,Cookies,Snacks,1,11.86
TXN0094,2024-11-02,18:15:00,2024-11-02 18:15:00,Saturday,18,Bananas,Fruits,1,24.28
TXN0094,2024-11-02,18:15:00,2024-11-02 18:15:00,Saturday,18,Eggs,Dairy,3,3.07
TXN0094,2024-11-02,18:15:00,2024-11-02 18:15:00,Saturday,18,Chips,Snacks,1,29.65
TXN0094,2024-11-02,18:15:00,2024-11-02 18:15:00,Saturday,18,Tea,Beverages,3,9.76
TXN0095,2024-11-06,07:55:00,2024-11-06 07:55:00,Wednesday,7,Milk,Dairy,2,24.32
TXN0096,2024-11-08,15:01:00,2024-11-08 15:01:00,Friday,15,Bread,Bakery,3,14.36
TXN0096,2024-11-08,15:01:00,2024-11-08 15:01:00,Friday,15,Yogurt,Dairy,1,23.12
TXN0097,2024-11-16,12:23:00,2024-11-16 12:23:00,Saturday,12,Cheese,Dairy,1,28.52
TXN0097,2024-11-16,12:23:00,2024-11-16 12:23:00,Saturday,12,Pasta,Grains,1,22.63
TXN0097,2024-11-16,12:23:00,2024-11-16 12:23:00,Saturday,12,Tea,Beverages,3,17.07
TXN0098,2024-11-15,17:01:00,2024-11-15 17:01:00,Friday,17,Coffee,Beverages,2,14.5
TXN0099,2024-11-04,13:58:00,2024-11-04 13:58:00,Monday,13,Eggs,Dairy,1,6.4
TXN0099,2024-11-04,13:58:00,2024-11-04 13:58:00,Monday,13,Carrots,Vegetables,3,20.08
TXN0099,2024-11-04,13:58:00,2024-11-04 13:58:00,Monday,13,Yogurt,Dairy,3,22.22
TXN0100,2024-11-13,23:33:00,2024-11-13 23:33:00,Wednesday,23,Tea,Beverages,1,24.4
TXN0100,2024-11-13,23:33:00,2024-11-13 23:33:00,Wednesday,23,Rice,Grains,1,26.02
TXN0101,2024-11-21,20:35:00,2024-11-21 20:35:00,Thursday,20,Bananas,Fruits,1,14.16
TXN0101,2024-11-21,20:35:00,2024-11-21 20:35:00,Thursday,20,Rice,Grains,2,13.76
TXN0101,2024-11-21,20:35:00,2024-11-21 20:35:00,Thursday,20,Pasta,Grains,3,5.56
TXN0102,2024-11-14,10:16:00,2024-11-14 10:16:00,Thursday,10,Yogurt,Dairy,1,5.45
TXN0102,2024-11-14,10:16:00,2024-11-14 10:16:00,Thursday,10,Coffee,Beverages,1,5.51
TXN0103,2024-11-04,18:23:00,2024-11-04 18:23:00,Monday,18,Juice,Beverages,3,6.29
TXN0103,2024-11-04,18:23:00,2024-11-04 18:23:00,Monday,18,Bread,Bakery,2,26.58
TXN0103,2024-11-04,18:23:00,2024-11-04 18:23:00,Monday,18,Chips,Snacks,2,26.43
TXN0103,2024-11-04,18:23:00,2024-11-04 18:23:00,Monday,18,Carrots,Vegetables,3,4.38
TXN0104,2024-11-10,16:22:00,2024-11-10 16:22:00,Sunday,16,Tea,Beverages,1,20.72
TXN0104,2024-11-10,16:22:00,2024-11-10 16:22:00,Sunday,16,Bananas,Fruits,1,25.87
TXN0105,2024-11-12,19:23:00,2024-11-12 19:23:00,Tuesday,19,Tomatoes,Vegetables,1,24.78
TXN0105,2024-11-12,19:23:00,2024-11-12 19:23:00,Tuesday,19,Cookies,Snacks,3,29.3
TXN0106,2024-11-27,16:43:00,2024-11-27 16:43:00,Wednesday,16,Milk,Dairy,1,10.37
TXN0106,2024-11-27,16:43:00,2024-11-27 16:43:00,Wednesday,16,Tomatoes,Vegetables,2,27.87
TXN0106,2024-11-27,16:43:00,2024-11-27 16:43:00,Wednesday,16,Chips,Snacks,2,3.15
TXN0107,2024-11-28,07:42:00,2024-11-28 07:42:00,Thursday,7,Yogurt,Dairy,3,17.31
TXN0107,2024-11-28,07:42:00,2024-11-28 07:42:00,Thursday,7,Milk,Dairy,2,14.33
TXN0107,2024-11-28,07:42:00,2024-11-28 07:42:00,Thursday,7,Eggs,Dairy,2,7.24
TXN0108,2024-11-10,18:49:00,2024-11-10 18:49:00,Sunday,18,Chips,Snacks,1,23.36
TXN0108,2024-11-10,18:49:00,2024-11-10 18:49:00,Sunday,18,Eggs,Dairy,1,21.19
TXN0108,2024-11-10,18:49:00,2024-11-10 18:49:00,Sunday,18,Bread,Bakery,2,14.95
TXN0108,2024-11-10,18:49:00,2024-11-10 18:49:00,Sunday,18,Yogurt,Dairy,2,16.1
TXN0109,2024-11-15,11:13:00,2024-11-15 11:13:00,Friday,11,Cheese,Dairy,2,21.3
TXN0109,2024-11-15,11:13:00,2024-11-15 11:13:00,Friday,11,Chicken,Meat,3,16.13
TXN0109,2024-11-15,11:13:00,2024-11-15 11:13:00,Friday,11,Rice,Grains,3,11.32
TXN0109,2024-11-15,11:13:00,2024-11-15 11:13:00,Friday,11,Chips,Snacks,1,13.66
TXN0110,2024-11-20,05:13:00,2024-11-20 05:13:00,Wednesday,5,Bananas,Fruits,2,10.81
TXN0110,2024-11-20,05:13:00,2024-11-20 05:13:00,Wednesday,5,Yogurt,Dairy,1,3.2
TXN0111,2024-11-24,12:08:00,2024-11-24 12:08:00,Sunday,12,Oranges,Fruits,3,25.49
TXN0111,2024-11-24,12:08:00,2024-11-24 12:08:00,Sunday,12,Tea,Beverages,2,4.94
TXN0112,2024-11-28,18:27:00,2024-11-28 18:27:00,Thursday,18,Eggs,Dairy,2,18.54
TXN0113,2024-11-19,11:40:00,2024-11-19 11:40:00,Tuesday,11,Cheese,Dairy,2,7.63
TXN0113,2024-11-19,11:40:00,2024-11-19 11:40:00,Tuesday,11,Beef,Meat,3,15.41
TXN0113,2024-11-19,11:40:00,2024-11-19 11:40:00,Tuesday,11,Milk,Dairy,3,27.82
TXN0114,2024-11-03,12:06:00,2024-11-03 12:06:00,Sunday,12,Cookies,Snacks,3,5.11
TXN0114,2024-11-03,12:06:00,2024-11-03 12:06:00,Sunday,12,Beef,Meat,2,23.13
TXN0115,2024-11-08,10:10:00,2024-11-08 10:10:00,Friday,10,Cheese,Dairy,3,16.76
TXN0116,2024-11-29,18:22:00,2024-11-29 18:22:00,Friday,18,Yogurt,Dairy,1,9.9
TXN0116,2024-11-29,18:22:00,2024-11-29 18:22:00,Friday,18,Oranges,Fruits,1,19.25
TXN0116,2024-11-29,18:22:00,2024-11-29 18:22:00,Friday,18,Cheese,Dairy,3,5.02
TXN0117,2024-11-25,16:29:00,2024-11-25 16:29:00,Monday,16,Cookies,Snacks,1,14.86
TXN0117,2024-11-25,16:29:00,2024-11-25 16:29:00,Monday,16,Pasta,Grains,2,14.93
TXN0117,2024-11-25,16:29:00,2024-11-25 16:29:00,Monday,16,Carrots,Vegetables,2,24.49
TXN0117,2024-11-25,16:29:00,2024-11-25 16:29:00,Monday,16,Juice,Beverages,3,4.51
TXN0118,2024-11-17,06:29:00,2024-11-17 06:29:00,Sunday,6,Bread,Bakery,1,20.4
TXN0118,2024-11-17,06:29:00,2024-11-17 06:29:00,Sunday,6,Chicken,Meat,1,19.6
TXN0118,2024-11-17,06:29:00,2024-11-17 06:29:00,Sunday,6,Lettuce,Vegetables,3,13.37
TXN0119,2024-11-19,14:50:00,2024-11-19 14:50:00,Tuesday,14,Bread,Bakery,2,19.33
TXN0119,2024-11-19,14:50:00,2024-11-19 14:50:00,Tuesday,14,Pasta,Grains,3,7.06
TXN0119,2024-11-19,14:50:00,2024-11-19 14:50:00,Tuesday,14,Bananas,Fruits,1,15.15
TXN0120,2024-11-26,20:21:00,2024-11-26 20:21:00,Tuesday,20,Eggs,Dairy,3,14.81
TXN0120,2024-11-26,20:21:00,2024-11-26 20:21:00,Tuesday,20,Tea,Beverages,2,17.14
TXN0120,2024-11-26,20:21:00,2024-11-26 20:21:00,Tuesday,20,Apples,Fruits,3,7.28
TXN0120,2024-11-26,20:21:00,2024-11-26 20:21:00,Tuesday,20,Bread,Bakery,2,27.77
TXN0120,2024-11-26,20:21:00,2024-11-26 20:21:00,Tuesday,20,Oranges,Fruits,2,14.03
TXN0121,2024-11-11,17:03:00,2024-11-11 17:03:00,Monday,17,Carrots,Vegetables,3,21.31
TXN0121,2024-11-11,17:03:00,2024-11-11 17:03:00,Monday,17,Eggs,Dairy,2,9.79
TXN0121,2024-11-11,17:03:00,2024-11-11 17:03:00,Monday,17,Chips,Snacks,3,29.03
TXN0121,2024-11-11,17:03:00,2024-11-11 17:03:00,Monday,17,Cheese,Dairy,3,26.57
TXN0122,2024-11-11,06:42:00,2024-11-11 06:42:00,Monday,6,Chicken,Meat,3,21.85
TXN0122,2024-11-11,06:42:00,2024-11-11 06:42:00,Monday,6,Lettuce,Vegetables,2,6.47
TXN0123,2024-11-23,21:19:00,2024-11-23 21:19:00,Saturday,21,Carrots,Vegetables,1,20.43
TXN0123,2024-11-23,21:19:00,2024-11-23 21:19:00,Saturday,21,Yogurt,Dairy,2,16.72
TXN0123,2024-11-23,21:19:00,2024-11-23 21:19:00,Saturday,21,Tea,Beverages,1,12.78
TXN0124,2024-11-06,21:21:00,2024-11-06 21:21:00,Wednesday,21,Coffee,Beverages,1,5.07
TXN0124,2024-11-06,21:21:00,2024-11-06 21:21:00,Wednesday,21,Bananas,Fruits,1,16.7
TXN0124,2024-11-06,21:21:00,2024-11-06 21:21:00,Wednesday,21,Oranges,Fruits,3,25.54
TXN0124,2024-11-06,21:21:00,2024-11-06 21:21:00,Wednesday,21,Yogurt,Dairy,3,4.01
TXN0125,2024-11-11,20:39:00,2024-11-11 20:39:00,Monday,20,Beef,Meat,1,7.87
TXN0125,2024-11-11,20:39:00,2024-11-11 20:39:00,Monday,20,Yogurt,Dairy,3,23.81
TXN0126,2024-11-26,20:46:00,2024-11-26 20:46:00,Tuesday,20,Rice,Grains,2,19.48
TXN0126,2024-11-26,20:46:00,2024-11-26 20:46:00,Tuesday,20,Chicken,Meat,3,24.15
TXN0126,2024-11-26,20:46:00,2024-11-26 20:46:00,Tuesday,20,Oranges,Fruits,1,17.41
TXN0127,2024-11-10,22:50:00,2024-11-10 22:50:00,Sunday,22,Bananas,Fruits,2,23.76
TXN0127,2024-11-10,22:50:00,2024-11-10 22:50:00,Sunday,22,Chicken,Meat,2,16.57
TXN0127,2024-11-10,22:50:00,2024-11-10 22:50:00,Sunday,22,Pasta,Grains,2,29.08
TXN0128,2024-11-27,08:38:00,2024-11-27 08:38:00,Wednesday,8,Tomatoes,Vegetables,3,15.97
TXN0128,2024-11-27,08:38:00,2024-11-27 08:38:00,Wednesday,8,Bread,Bakery,2,17.96
TXN0129,2024-11-04,18:33:00,2024-11-04 18:33:00,Monday,18,Lettuce,Vegetables,2,27.43
TXN0129,2024-11-04,18:33:00,2024-11-04 18:33:00,Monday,18,Eggs,Dairy,1,25.43
TXN0129,2024-11-04,18:33:00,2024-11-04 18:33:00,Monday,18,Apples,Fruits,1,28.54
TXN0129,2024-11-04,18:33:00,2024-11-04 18:33:00,Monday,18,Tomatoes,Vegetables,1,25.04
TXN0130,2024-11-29,10:01:00,2024-11-29 10:01:00,Friday,10,Beef,Meat,1,13.42
TXN0130,2024-11-29,10:01:00,2024-11-29 10:01:00,Friday,10,Tea,Beverages,1,13.11
TXN0130,2024-11-29,10:01:00,2024-11-29 10:01:00,Friday,10,Chicken,Meat,1,11.59
TXN0131,2024-11-04,19:41:00,2024-11-04 19:41:00,Monday,19,Yogurt,Dairy,1,10.74
TXN0131,2024-11-04,19:41:00,2024-11-04 19:41:00,Monday,19,Chips,Snacks,2,21.78
TXN0132,2024-11-05,18:30:00,2024-11-05 18:30:00,Tuesday,18,Milk,Dairy,2,8.81
TXN0132,2024-11-05,18:30:00,2024-11-05 18:30:00,Tuesday,18,Eggs,Dairy,1,17.81
TXN0132,2024-11-05,18:30:00,2024-11-05 18:30:00,Tuesday,18,Chips,Snacks,3,19.43
TXN0133,2024-11-14,07:18:00,2024-11-14 07:18:00,Thursday,7,Cheese,Dairy,1,14.33
TXN0133,2024-11-14,07:18:00,2024-11-14 07:18:00,Thursday,7,Bread,Bakery,3,15.33
TXN0134,2024-11-04,19:31:00,2024-11-04 19:31:00,Monday,19,Milk,Dairy,3,6.87
TXN0134,2024-11-04,19:31:00,2024-11-04 19:31:00,Monday,19,Tea,Beverages,2,3.03
TXN0134,2024-11-04,19:31:00,2024-11-04 19:31:00,Monday,19,Oranges,Fruits,2,9.49
TXN0135,2024-11-14,08:42:00,2024-11-14 08:42:00,Thursday,8,Chicken,Meat,1,28.73
TXN0136,2024-11-18,13:32:00,2024-11-18 13:32:00,Monday,13,Beef,Meat,3,13.44
TXN0136,2024-11-18,13:32:00,2024-11-18 13:32:00,Monday,13,Coffee,Beverages,2,9.84
TXN0136,2024-11-18,13:32:00,2024-11-18 13:32:00,Monday,13,Bread,Bakery,1,12.63
TXN0137,2024-11-03,10:46:00,2024-11-03 10:46:00,Sunday,10,Cheese,Dairy,1,4.19
TXN0137,2024-11-03,10:46:00,2024-11-03 10:46:00,Sunday,10,Cookies,Snacks,3,12.13
TXN0137,2024-11-03,10:46:00,2024-11-03 10:46:00,Sunday,10,Carrots,Vegetables,3,7.72
TXN0138,2024-11-25,17:44:00,2024-11-25 17:44:00,Monday,17,Apples,Fruits,3,23.95
TXN0138,2024-11-25,17:44:00,2024-11-25 17:44:00,Monday,17,Yogurt,Dairy,2,3.99
TXN0138,2024-11-25,17:44:00,2024-11-25 17:44:00,Monday,17,Eggs,Dairy,1,4.17
TXN0139,2024-11-07,20:20:00,2024-11-07 20:20:00,Thursday,20,Tea,Beverages,2,3.98
TXN0139,2024-11-07,20:20:00,2024-11-07 20:20:00,Thursday,20,Beef,Meat,3,8.15
TXN0139,2024-11-07,20:20:00,2024-11-07 20:20:00,Thursday,20,Juice,Beverages,2,26.27
TXN0139,2024-11-07,20:20:00,2024-11-07 20:20:00,Thursday,20,Coffee,Beverages,1,26.37
TXN0140,2024-11-11,09:51:00,2024-11-11 09:51:00,Monday,9,Beef,Meat,2,12.14
TXN0140,2024-11-11,09:51:00,2024-11-11 09:51:00,Monday,9,Pasta,Grains,1,16.39
TXN0141,2024-11-16,11:51:00,2024-11-16 11:51:00,Saturday,11,Eggs,Dairy,2,19.26
TXN0141,2024-11-16,11:51:00,2024-11-16 11:51:00,Saturday,11,Rice,Grains,1,17.72
TXN0141,2024-11-16,11:51:00,2024-11-16 11:51:00,Saturday,11,Chips,Snacks,2,5.76
TXN0142,2024-11-11,17:19:00,2024-11-11 17:19:00,Monday,17,Rice,Grains,2,15.06
TXN0142,2024-11-11,17:19:00,2024-11-11 17:19:00,Monday,17,Apples,Fruits,3,26.48
TXN0142,2024-11-11,17:19:00,2024-11-11 17:19:00,Monday,17,Pasta,Grains,2,19.59
TXN0143,2024-11-14,09:50:00,2024-11-14 09:50:00,Thursday,9,Eggs,Dairy,3,21.33
TXN0143,2024-11-14,09:50:00,2024-11-14 09:50:00,Thursday,9,Beef,Meat,1,6.85
TXN0143,2024-11-14,09:50:00,2024-11-14 09:50:00,Thursday,9,Chicken,Meat,3,21.3
TXN0143,2024-11-14,09:50:00,2024-11-14 09:50:00,Thursday,9,Tea,Beverages,2,3.93
TXN0144,2024-11-03,09:41:00,2024-11-03 09:41:00,Sunday,9,Beef,Meat,1,19.33
TXN0144,2024-11-03,09:41:00,2024-11-03 09:41:00,Sunday,9,Cookies,Snacks,3,15.14
TXN0145,2024-11-12,11:48:00,2024-11-12 11:48:00,Tuesday,11,Yogurt,Dairy,3,12.9
TXN0146,2024-11-11,17:15:00,2024-11-11 17:15:00,Monday,17,Milk,Dairy,3,6.17
TXN0146,2024-11-11,17:15:00,2024-11-11 17:15:00,Monday,17,Apples,Fruits,2,22.0
TXN0146,2024-11-11,17:15:00,2024-11-11 17:15:00,Monday,17,Coffee,Beverages,1,29.89
TXN0146,2024-11-11,17:15:00,2024-11-11 17:15:00,Monday,17,Tea,Beverages,2,21.73
TXN0146,2024-11-11,17:15:00,2024-11-11 17:15:00,Monday,17,Beef,Meat,2,8.39
TXN0147,2024-11-05,19:28:00,2024-11-05 19:28:00,Tuesday,19,Pasta,Grains,3,29.11
TXN0147,2024-11-05,19:28:00,2024-11-05 19:28:00,Tuesday,19,Eggs,Dairy,2,21.02
TXN0148,2024-11-23,06:34:00,2024-11-23 06:34:00,Saturday,6,Lettuce,Vegetables,3,22.15
TXN0148,2024-11-23,06:34:00,2024-11-23 06:34:00,Saturday,6,Apples,Fruits,3,20.21
TXN0149,2024-11-26,10:14:00,2024-11-26 10:14:00,Tuesday,10,Bananas,Fruits,1,24.33
TXN0149,2024-11-26,10:14:00,2024-11-26 10:14:00,Tuesday,10,Yogurt,Dairy,1,12.73
TXN0150,2024-11-19,11:51:00,2024-11-19 11:51:00,Tuesday,11,Yogurt,Dairy,3,22.4
TXN0150,2024-11-19,11:51:00,2024-11-19 11:51:00,Tuesday,11,Eggs,Dairy,3,14.08
TXN0150,2024-11-19,11:51:00,2024-11-19 11:51:00,Tuesday,11,Cookies,Snacks,2,25.22
TXN0150,2024-11-19,11:51:00,2024-11-19 11:51:00,Tuesday,11,Lettuce,Vegetables,1,6.37
TXN0150,2024-11-19,11:51:00,2024-11-19 11:51:00,Tuesday,11,Beef,Meat,2,20.33
TXN0151,2024-11-15,12:33:00,2024-11-15 12:33:00,Friday,12,Juice,Beverages,1,23.72
TXN0151,2024-11-15,12:33:00,2024-11-15 12:33:00,Friday,12,Cookies,Snacks,1,14.67
TXN0152,2024-11-30,19:53:00,2024-11-30 19:53:00,Saturday,19,Yogurt,Dairy,1,7.36
TXN0152,2024-11-30,19:53:00,2024-11-30 19:53:00,Saturday,19,Lettuce,Vegetables,3,9.08
TXN0153,2024-11-17,20:54:00,2024-11-17 20:54:00,Sunday,20,Bananas,Fruits,3,28.81
TXN0154,2024-11-09,07:19:00,2024-11-09 07:19:00,Saturday,7,Eggs,Dairy,3,28.41
TXN0154,2024-11-09,07:19:00,2024-11-09 07:19:00,Saturday,7,Tea,Beverages,1,7.61
TXN0154,2024-11-09,07:19:00,2024-11-09 07:19:00,Saturday,7,Apples,Fruits,3,22.45
TXN0155,2024-11-20,10:59:00,2024-11-20 10:59:00,Wednesday,10,Milk,Dairy,3,23.81
TXN0155,2024-11-20,10:59:00,2024-11-20 10:59:00,Wednesday,10,Eggs,Dairy,2,20.57
TXN0155,2024-11-20,10:59:00,2024-11-20 10:59:00,Wednesday,10,Bread,Bakery,3,14.24
TXN0156,2024-11-21,04:56:00,2024-11-21 04:56:00,Thursday,4,Lettuce,Vegetables,1,24.72
TXN0156,2024-11-21,04:56:00,2024-11-21 04:56:00,Thursday,4,Chips,Snacks,3,13.95
TXN0156,2024-11-21,04:56:00,2024-11-21 04:56:00,Thursday,4,Coffee,Beverages,2,4.96
TXN0157,2024-11-02,08:26:00,2024-11-02 08:26:00,Saturday,8,Bananas,Fruits,2,26.25
TXN0157,2024-11-02,08:26:00,2024-11-02 08:26:00,Saturday,8,Carrots,Vegetables,2,22.81
TXN0157,2024-11-02,08:26:00,2024-11-02 08:26:00,Saturday,8,Yogurt,Dairy,2,29.33
TXN0158,2024-11-05,18:32:00,2024-11-05 18:32:00,Tuesday,18,Carrots,Vegetables,1,10.21
TXN0158,2024-11-05,18:32:00,2024-11-05 18:32:00,Tuesday,18,Oranges,Fruits,1,6.79
TXN0158,2024-11-05,18:32:00,2024-11-05 18:32:00,Tuesday,18,Pasta,Grains,1,10.83
TXN0159,2024-11-13,19:26:00,2024-11-13 19:26:00,Wednesday,19,Apples,Fruits,3,22.46
TXN0159,2024-11-13,19:26:00,2024-11-13 19:26:00,Wednesday,19,Carrots,Vegetables,1,23.59
TXN0160,2024-11-16,23:29:00,2024-11-16 23:29:00,Saturday,23,Lettuce,Vegetables,1,28.51
TXN0160,2024-11-16,23:29:00,2024-11-16 23:29:00,Saturday,23,Coffee,Beverages,3,15.34
TXN0160,2024-11-16,23:29:00,2024-11-16 23:29:00,Saturday,23,Milk,Dairy,1,8.8
TXN0161,2024-11-12,05:18:00,2024-11-12 05:18:00,Tuesday,5,Coffee,Beverages,1,25.86
TXN0161,2024-11-12,05:18:00,2024-11-12 05:18:00,Tuesday,5,Lettuce,Vegetables,2,6.61
TXN0161,2024-11-12,05:18:00,2024-11-12 05:18:00,Tuesday,5,Juice,Beverages,2,22.63
TXN0162,2024-11-25,11:02:00,2024-11-25 11:02:00,Monday,11,Cookies,Snacks,2,17.93
TXN0162,2024-11-25,11:02:00,2024-11-25 11:02:00,Monday,11,Juice,Beverages,1,13.42
TXN0162,2024-11-25,11:02:00,2024-11-25 11:02:00,Monday,11,Bananas,Fruits,2,23.63
TXN0163,2024-11-09,19:39:00,2024-11-09 19:39:00,Saturday,19,Cheese,Dairy,2,13.07
TXN0163,2024-11-09,19:39:00,2024-11-09 19:39:00,Saturday,19,Yogurt,Dairy,2,18.05
TXN0163,2024-11-09,19:39:00,2024-11-09 19:39:00,Saturday,19,Chips,Snacks,2,23.37
TXN0164,2024-11-07,16:25:00,2024-11-07 16:25:00,Thursday,16,Bread,Bakery,3,11.98
TXN0164,2024-11-07,16:25:00,2024-11-07 16:25:00,Thursday,16,Chips,Snacks,2,17.01
TXN0164,2024-11-07,16:25:00,2024-11-07 16:25:00,Thursday,16,Yogurt,Dairy,1,19.36
TXN0165,2024-11-17,07:59:00,2024-11-17 07:59:00,Sunday,7,Apples,Fruits,3,12.07
TXN0165,2024-11-17,07:59:00,2024-11-17 07:59:00,Sunday,7,Beef,Meat,3,17.36
TXN0165,2024-11-17,07:59:00,2024-11-17 07:59:00,Sunday,7,Lettuce,Vegetables,3,18.19
TXN0166,2024-11-16,19:23:00,2024-11-16 19:23:00,Saturday,19,Cheese,Dairy,3,11.3
TXN0166,2024-11-16,19:23:00,2024-11-16 19:23:00,Saturday,19,Rice,Grains,3,26.54
TXN0167,2024-11-21,04:30:00,2024-11-21 04:30:00,Thursday,4,Cookies,Snacks,1,22.47
TXN0167,2024-11-21,04:30:00,2024-11-21 04:30:00,Thursday,4,Chips,Snacks,3,15.96
TXN0168,2024-11-17,16:39:00,2024-11-17 16:39:00,Sunday,16,Beef,Meat,3,28.59
TXN0168,2024-11-17,16:39:00,2024-11-17 16:39:00,Sunday,16,Yogurt,Dairy,1,8.14
TXN0168,2024-11-17,16:39:00,2024-11-17 16:39:00,Sunday,16,Oranges,Fruits,2,11.46
TXN0168,2024-11-17,16:39:00,2024-11-17 16:39:00,Sunday,16,Bread,Bakery,1,14.14
TXN0169,2024-11-07,11:49:00,2024-11-07 11:49:00,Thursday,11,Coffee,Beverages,3,8.59
TXN0169,2024-11-07,11:49:00,2024-11-07 11:49:00,Thursday,11,Bread,Bakery,2,29.94
TXN0169,2024-11-07,11:49:00,2024-11-07 11:49:00,Thursday,11,Yogurt,Dairy,2,17.18
TXN0170,2024-11-11,21:29:00,2024-11-11 21:29:00,Monday,21,Carrots,Vegetables,3,16.06
TXN0170,2024-11-11,21:29:00,2024-11-11 21:29:00,Monday,21,Juice,Beverages,1,10.52
TXN0170,2024-11-11,21:29:00,2024-11-11 21:29:00,Monday,21,Chicken,Meat,2,9.06
TXN0170,2024-11-11,21:29:00,2024-11-11 21:29:00,Monday,21,Tomatoes,Vegetables,2,23.81
TXN0171,2024-11-23,08:45:00,2024-11-23 08:45:00,Saturday,8,Coffee,Beverages,3,10.37
TXN0171,2024-11-23,08:45:00,2024-11-23 08:45:00,Saturday,8,Chicken,Meat,1,18.47
TXN0171,2024-11-23,08:45:00,2024-11-23 08:45:00,Saturday,8,Juice,Beverages,3,13.24
TXN0172,2024-11-13,19:49:00,2024-11-13 19:49:00,Wednesday,19,Lettuce,Vegetables,2,27.94
TXN0172,2024-11-13,19:49:00,2024-11-13 19:49:00,Wednesday,19,Bread,Bakery,3,9.91
TXN0172,2024-11-13,19:49:00,2024-11-13 19:49:00,Wednesday,19,Chips,Snacks,2,8.77
TXN0172,2024-11-13,19:49:00,2024-11-13 19:49:00,Wednesday,19,Eggs,Dairy,3,10.31
TXN0173,2024-11-18,17:08:00,2024-11-18 17:08:00,Monday,17,Cookies,Snacks,1,4.36
TXN0173,2024-11-18,17:08:00,2024-11-18 17:08:00,Monday,17,Oranges,Fruits,3,9.08
TXN0174,2024-11-08,05:26:00,2024-11-08 05:26:00,Friday,5,Coffee,Beverages,3,23.8
